ll1.S1.TT520  104.1
ll1.S1.TT521  0.6
ll1.S1.TT537  0.1
ll1.S1.TT538  74.5
ll1.S1.TT539  316.5
ll1.S1.TT540  416.1
ll1.S1.TT541  395.3
ll1.S1.TT542  365.4
ll1.S1.TT543  448.9
ll1.S1.TT544  324.1
ll1.S1.TT545  7.9
ll1.S1.TT561  0.1
ll1.S1.TT562  76.6
ll1.S1.TT563  314
ll1.S1.TT564  419.9
ll1.S1.TT565  401.3
ll1.S1.TT566  375.2
ll1.S1.TT567  294.1
ll1.S1.TT568  119.5
ll1.S1.TT569  0.7
ll1.S1.TT585  23.7
ll1.S1.TT586  655.7
ll1.S1.TT587  1022.9
ll1.S1.TT588  1339.6
ll1.S1.TT589  1417.8
ll1.S1.TT590  1340
ll1.S1.TT591  1025.3
ll1.S1.TT592  682
ll1.S1.TT593  13.6
ll1.S1.TT609  0.7
ll1.S1.TT610  310.6
ll1.S1.TT611  659.5
ll1.S1.TT612  743.7
ll1.S1.TT613  598.7
ll1.S1.TT614  419.1
ll1.S1.TT615  294.2
ll1.S1.TT616  132.9
ll1.S1.TT617  1
ll1.S1.TT633  3.7
ll1.S1.TT634  393.1
ll1.S1.TT635  669
ll1.S1.TT636  892.5
ll1.S1.TT637  931.6
ll1.S1.TT638  882.7
ll1.S1.TT639  345.7
ll1.S1.TT640  313.3
ll1.S1.TT641  30
ll1.S1.TT657  0.3
ll1.S1.TT658  93.2
ll1.S1.TT659  283
ll1.S1.TT660  580.7
ll1.S1.TT661  804.5
ll1.S1.TT662  915.6
ll1.S1.TT663  691.4
ll1.S1.TT664  432.7
ll1.S1.TT665  37.2
ll1.S1.TT681  23.4
ll1.S1.TT682  442.3
ll1.S1.TT683  720.9
ll1.S1.TT684  853.5
ll1.S1.TT685  922.1
ll1.S1.TT686  878
ll1.S1.TT687  724.7
ll1.S1.TT688  452.9
ll1.S1.TT689  45.6
ll1.S1.TT705  43.8
ll1.S1.TT706  523.8
ll1.S1.TT707  676.8
ll1.S1.TT708  1165.6
ll1.S1.TT709  1333.1
ll1.S1.TT710  1276.2
ll1.S1.TT711  1088.3
ll1.S1.TT712  710.4
ll1.S1.TT713  210.3
ll1.S1.TT729  4.1
ll1.S1.TT730  227.5
ll1.S1.TT731  295.3
ll1.S1.TT732  589.6
ll1.S1.TT733  798
ll1.S1.TT734  913.3
ll1.S1.TT735  697.7
ll1.S1.TT736  448.6
ll1.S1.TT737  60.5
ll1.S1.TT753  160.6
ll1.S1.TT754  676.1
ll1.S1.TT755  997.3
ll1.S1.TT756  1287.9
ll1.S1.TT757  1360.8
ll1.S1.TT758  1306.9
ll1.S1.TT759  1116.4
ll1.S1.TT760  725.7
ll1.S1.TT761  225.3
ll1.S1.TT777  173
ll1.S1.TT778  692
ll1.S1.TT779  1069.1
ll1.S1.TT780  1333.1
ll1.S1.TT781  1403.7
ll1.S1.TT782  1344
ll1.S1.TT783  1156.4
ll1.S1.TT784  771.7
ll1.S1.TT785  292
ll1.S1.TT801  52.1
ll1.S1.TT802  591.7
ll1.S1.TT803  976.1
ll1.S1.TT804  1212.9
ll1.S1.TT805  1239.7
ll1.S1.TT806  1152.5
ll1.S1.TT807  952.4
ll1.S1.TT808  678.2
ll1.S1.TT809  239.2
ll1.S1.TT825  65.1
ll1.S1.TT826  363.2
ll1.S1.TT827  351.8
ll1.S1.TT828  613.9
ll1.S1.TT829  826.7
ll1.S1.TT830  919.5
ll1.S1.TT831  603.5
ll1.S1.TT832  327.4
ll1.S1.TT833  6.5
ll1.S1.TT849  5.8
ll1.S1.TT850  368
ll1.S1.TT851  758.6
ll1.S1.TT852  884.9
ll1.S1.TT853  972
ll1.S1.TT854  899
ll1.S1.TT855  614.4
ll1.S1.TT856  340.6
ll1.S1.TT857  7.7
ll1.S1.TT873  2.1
ll1.S1.TT874  182.8
ll1.S1.TT875  377.1
ll1.S1.TT876  427.7
ll1.S1.TT877  465
ll1.S1.TT878  439.9
ll1.S1.TT879  358.5
ll1.S1.TT880  241.9
ll1.S1.TT881  9.8
ll1.S1.TT897  8.5
ll1.S1.TT898  396.9
ll1.S1.TT899  810.7
ll1.S1.TT900  892.5
ll1.S1.TT901  908.1
ll1.S1.TT902  728.2
ll1.S1.TT903  541.6
ll1.S1.TT904  273.5
ll1.S1.TT905  11
ll1.S1.TT921  186.2
ll1.S1.TT922  685.9
ll1.S1.TT923  1098.8
ll1.S1.TT924  1315.3
ll1.S1.TT925  1190.4
ll1.S1.TT926  992.9
ll1.S1.TT927  810.3
ll1.S1.TT928  598.6
ll1.S1.TT929  212.5
ll1.S1.TT945  11.4
ll1.S1.TT946  246.4
ll1.S1.TT947  394
ll1.S1.TT948  662.2
ll1.S1.TT949  893.7
ll1.S1.TT950  1011.2
ll1.S1.TT951  669.5
ll1.S1.TT952  376.7
ll1.S1.TT953  14.5
ll1.S1.TT969  3.9
ll1.S1.TT970  210.6
ll1.S1.TT971  388.9
ll1.S1.TT972  433.8
ll1.S1.TT973  473.4
ll1.S1.TT974  450.4
ll1.S1.TT975  372.8
ll1.S1.TT976  274.8
ll1.S1.TT977  16.4
ll1.S1.TT993  4.7
ll1.S1.TT994  216.6
ll1.S1.TT995  400.2
ll1.S1.TT996  449
ll1.S1.TT997  488.8
ll1.S1.TT998  467
ll1.S1.TT999  383.7
ll1.S1.TT1000  286.1
ll1.S1.TT1001  19.1
ll1.S1.TT1017  5.5
ll1.S1.TT1018  223.7
ll1.S1.TT1019  414.3
ll1.S1.TT1020  465.5
ll1.S1.TT1021  508.5
ll1.S1.TT1022  484.5
ll1.S1.TT1023  400.9
ll1.S1.TT1024  299.1
ll1.S1.TT1025  24
ll1.S1.TT1041  335.9
ll1.S1.TT1042  778.3
ll1.S1.TT1043  1156.8
ll1.S1.TT1044  1373.6
ll1.S1.TT1045  1306.1
ll1.S1.TT1046  1069.3
ll1.S1.TT1047  996.1
ll1.S1.TT1048  763.6
ll1.S1.TT1049  384.3
ll1.S1.TT1065  55
ll1.S1.TT1066  484.4
ll1.S1.TT1067  888.1
ll1.S1.TT1068  1053.2
ll1.S1.TT1069  1135.4
ll1.S1.TT1070  1071.4
ll1.S1.TT1071  727.5
ll1.S1.TT1072  420.2
ll1.S1.TT1073  29.3
ll1.S1.TT1089  229.6
ll1.S1.TT1090  560.7
ll1.S1.TT1091  869.9
ll1.S1.TT1092  1030.4
ll1.S1.TT1093  1107.1
ll1.S1.TT1094  1049.1
ll1.S1.TT1095  905.7
ll1.S1.TT1096  626.4
ll1.S1.TT1097  282.8
ll1.S1.TT1113  236.3
ll1.S1.TT1114  568.8
ll1.S1.TT1115  881.1
ll1.S1.TT1116  1245.4
ll1.S1.TT1117  1403.1
ll1.S1.TT1118  1437.4
ll1.S1.TT1119  1280.9
ll1.S1.TT1120  969.2
ll1.S1.TT1121  438.7
ll1.S1.TT1137  318
ll1.S1.TT1138  860.3
ll1.S1.TT1139  1252.8
ll1.S1.TT1140  1489.7
ll1.S1.TT1141  1556.1
ll1.S1.TT1142  1485.1
ll1.S1.TT1143  1300.7
ll1.S1.TT1144  940.8
ll1.S1.TT1145  442.4
ll1.S1.TT1146  0.1
ll1.S1.TT1161  335.5
ll1.S1.TT1162  841.1
ll1.S1.TT1163  1173.3
ll1.S1.TT1164  1390.4
ll1.S1.TT1165  1471.8
ll1.S1.TT1166  1427
ll1.S1.TT1167  1265.1
ll1.S1.TT1168  920.7
ll1.S1.TT1169  440.2
ll1.S1.TT1170  0.1
ll1.S1.TT1185  207.7
ll1.S1.TT1186  382.5
ll1.S1.TT1187  380.5
ll1.S1.TT1188  703.7
ll1.S1.TT1189  908.9
ll1.S1.TT1190  1026.8
ll1.S1.TT1191  961.6
ll1.S1.TT1192  747.2
ll1.S1.TT1193  398.9
ll1.S1.TT1194  0.1
ll1.S1.TT1209  265.4
ll1.S1.TT1210  556
ll1.S1.TT1211  809.7
ll1.S1.TT1212  1004.6
ll1.S1.TT1213  1064.4
ll1.S1.TT1214  1018.5
ll1.S1.TT1215  862.9
ll1.S1.TT1216  604.4
ll1.S1.TT1217  290.2
ll1.S1.TT1218  0.1
ll1.S1.TT1233  267.6
ll1.S1.TT1234  555.6
ll1.S1.TT1235  825
ll1.S1.TT1236  985.2
ll1.S1.TT1237  1040.3
ll1.S1.TT1238  994.5
ll1.S1.TT1239  851.9
ll1.S1.TT1240  602.2
ll1.S1.TT1241  292.5
ll1.S1.TT1242  0.1
ll1.S1.TT1257  335.6
ll1.S1.TT1258  782.3
ll1.S1.TT1259  1163.7
ll1.S1.TT1260  1361.7
ll1.S1.TT1261  1422.3
ll1.S1.TT1262  1333.2
ll1.S1.TT1263  1110.8
ll1.S1.TT1264  742.9
ll1.S1.TT1265  299
ll1.S1.TT1266  0.3
ll1.S1.TT1281  25.2
ll1.S1.TT1282  265.5
ll1.S1.TT1283  409.5
ll1.S1.TT1284  556.3
ll1.S1.TT1285  589.8
ll1.S1.TT1286  554.6
ll1.S1.TT1287  464.4
ll1.S1.TT1288  300.1
ll1.S1.TT1289  69.8
ll1.S1.TT1305  29.9
ll1.S1.TT1306  270.8
ll1.S1.TT1307  455.7
ll1.S1.TT1308  503.5
ll1.S1.TT1309  539.9
ll1.S1.TT1310  573.5
ll1.S1.TT1311  477.5
ll1.S1.TT1312  303.3
ll1.S1.TT1313  75.3
ll1.S1.TT1329  33.9
ll1.S1.TT1330  279
ll1.S1.TT1331  464.3
ll1.S1.TT1332  512.1
ll1.S1.TT1333  551.7
ll1.S1.TT1334  527.2
ll1.S1.TT1335  452.4
ll1.S1.TT1336  358
ll1.S1.TT1337  84
ll1.S1.TT1353  362.1
ll1.S1.TT1354  867.7
ll1.S1.TT1355  1226.5
ll1.S1.TT1356  1443.5
ll1.S1.TT1357  1497.1
ll1.S1.TT1358  1393.3
ll1.S1.TT1359  1171
ll1.S1.TT1360  857.4
ll1.S1.TT1361  464.8
ll1.S1.TT1362  4.3
ll1.S1.TT1376  0.1
ll1.S1.TT1377  415.8
ll1.S1.TT1378  923.2
ll1.S1.TT1379  1262.4
ll1.S1.TT1380  1473.7
ll1.S1.TT1381  1556.2
ll1.S1.TT1382  1505
ll1.S1.TT1383  1332.1
ll1.S1.TT1384  1026
ll1.S1.TT1385  510.2
ll1.S1.TT1386  6.1
ll1.S1.TT1400  0.1
ll1.S1.TT1401  419.7
ll1.S1.TT1402  916.2
ll1.S1.TT1403  1243.7
ll1.S1.TT1404  1439.8
ll1.S1.TT1405  1505
ll1.S1.TT1406  1446.2
ll1.S1.TT1407  1279.9
ll1.S1.TT1408  902
ll1.S1.TT1409  342.3
ll1.S1.TT1410  1.2
ll1.S1.TT1425  331.1
ll1.S1.TT1426  631.6
ll1.S1.TT1427  900.1
ll1.S1.TT1428  1067.3
ll1.S1.TT1429  1119.3
ll1.S1.TT1430  1073.1
ll1.S1.TT1431  925.7
ll1.S1.TT1432  715
ll1.S1.TT1433  345.4
ll1.S1.TT1434  1.5
ll1.S1.TT1449  55.5
ll1.S1.TT1450  291.4
ll1.S1.TT1451  428.1
ll1.S1.TT1452  569.9
ll1.S1.TT1453  607
ll1.S1.TT1454  579.4
ll1.S1.TT1455  486.7
ll1.S1.TT1456  319
ll1.S1.TT1457  117.6
ll1.S1.TT1458  0.6
ll1.S1.TT1473  67.2
ll1.S1.TT1474  304.7
ll1.S1.TT1475  442.5
ll1.S1.TT1476  588.5
ll1.S1.TT1477  626.1
ll1.S1.TT1478  598.2
ll1.S1.TT1479  504.2
ll1.S1.TT1480  364.3
ll1.S1.TT1481  137.7
ll1.S1.TT1482  0.8
ll1.S1.TT1497  78.9
ll1.S1.TT1498  314.3
ll1.S1.TT1499  507.3
ll1.S1.TT1500  552.8
ll1.S1.TT1501  585.5
ll1.S1.TT1502  559.7
ll1.S1.TT1503  478.3
ll1.S1.TT1504  379.9
ll1.S1.TT1505  151.5
ll1.S1.TT1506  0.3
ll1.S1.TT1521  229.2
ll1.S1.TT1522  599.5
ll1.S1.TT1523  981.6
ll1.S1.TT1524  1211.1
ll1.S1.TT1525  1329.5
ll1.S1.TT1526  1335.7
ll1.S1.TT1527  1133.2
ll1.S1.TT1528  807.8
ll1.S1.TT1529  385.2
ll1.S1.TT1530  17.2
ll1.S1.TT1544  4
ll1.S1.TT1545  520.8
ll1.S1.TT1546  853.1
ll1.S1.TT1547  458.1
ll1.S1.TT1548  549.7
ll1.S1.TT1549  579.4
ll1.S1.TT1550  553.7
ll1.S1.TT1551  473.1
ll1.S1.TT1552  377.7
ll1.S1.TT1553  161.3
ll1.S1.TT1554  1.7
ll1.S1.TT1568  1.1
ll1.S1.TT1569  342
ll1.S1.TT1570  698.4
ll1.S1.TT1571  941.1
ll1.S1.TT1572  895
ll1.S1.TT1573  800.3
ll1.S1.TT1574  536.9
ll1.S1.TT1575  467.7
ll1.S1.TT1576  340.1
ll1.S1.TT1577  162.2
ll1.S1.TT1578  0.6
ll1.S1.TT1592  0.1
ll1.S1.TT1593  118.7
ll1.S1.TT1594  327.9
ll1.S1.TT1595  464.7
ll1.S1.TT1596  610.7
ll1.S1.TT1597  643.6
ll1.S1.TT1598  614.8
ll1.S1.TT1599  525
ll1.S1.TT1600  377.1
ll1.S1.TT1601  169
ll1.S1.TT1602  2.2
ll1.S1.TT1616  0.3
ll1.S1.TT1617  141.4
ll1.S1.TT1618  339.2
ll1.S1.TT1619  473.1
ll1.S1.TT1620  802.4
ll1.S1.TT1621  1029.1
ll1.S1.TT1622  1151.1
ll1.S1.TT1623  822.4
ll1.S1.TT1624  516.6
ll1.S1.TT1625  180.6
ll1.S1.TT1626  12.4
ll1.S1.TT1640  3.2
ll1.S1.TT1641  373.8
ll1.S1.TT1642  735.3
ll1.S1.TT1643  983.9
ll1.S1.TT1644  1143.2
ll1.S1.TT1645  1198.7
ll1.S1.TT1646  1154.3
ll1.S1.TT1647  819.6
ll1.S1.TT1648  516.4
ll1.S1.TT1649  183.2
ll1.S1.TT1650  1
ll1.S1.TT1664  1.7
ll1.S1.TT1665  328.9
ll1.S1.TT1666  672.1
ll1.S1.TT1667  984.8
ll1.S1.TT1668  965.6
ll1.S1.TT1669  870.3
ll1.S1.TT1670  559
ll1.S1.TT1671  528.7
ll1.S1.TT1672  384.1
ll1.S1.TT1673  185.9
ll1.S1.TT1674  1.2
ll1.S1.TT1688  0.6
ll1.S1.TT1689  174.6
ll1.S1.TT1690  400
ll1.S1.TT1691  501.2
ll1.S1.TT1692  600.5
ll1.S1.TT1693  634.9
ll1.S1.TT1694  603.5
ll1.S1.TT1695  518.7
ll1.S1.TT1696  377.2
ll1.S1.TT1697  212.8
ll1.S1.TT1698  1.8
ll1.S1.TT1712  37
ll1.S1.TT1713  587.7
ll1.S1.TT1714  1043.7
ll1.S1.TT1715  1345.3
ll1.S1.TT1716  1519.2
ll1.S1.TT1717  1574.7
ll1.S1.TT1718  1513.8
ll1.S1.TT1719  1342.6
ll1.S1.TT1720  1062.9
ll1.S1.TT1721  594.4
ll1.S1.TT1722  80
ll1.S1.TT1736  42.3
ll1.S1.TT1737  584.4
ll1.S1.TT1738  1024.8
ll1.S1.TT1739  1310.8
ll1.S1.TT1740  1467.5
ll1.S1.TT1741  1508.1
ll1.S1.TT1742  1440
ll1.S1.TT1743  1280.9
ll1.S1.TT1744  930.5
ll1.S1.TT1745  409.3
ll1.S1.TT1746  22.5
ll1.S1.TT1760  12.7
ll1.S1.TT1761  388.8
ll1.S1.TT1762  739.6
ll1.S1.TT1763  953.2
ll1.S1.TT1764  1117.3
ll1.S1.TT1765  1176.8
ll1.S1.TT1766  1135.6
ll1.S1.TT1767  994
ll1.S1.TT1768  754.2
ll1.S1.TT1769  409.6
ll1.S1.TT1770  31
ll1.S1.TT1784  1.5
ll1.S1.TT1785  194.5
ll1.S1.TT1786  356.7
ll1.S1.TT1787  526.3
ll1.S1.TT1788  616.1
ll1.S1.TT1789  652.4
ll1.S1.TT1790  623
ll1.S1.TT1791  537
ll1.S1.TT1792  393.9
ll1.S1.TT1793  206.9
ll1.S1.TT1794  2.6
ll1.S1.TT1808  2.2
ll1.S1.TT1809  212.8
ll1.S1.TT1810  376.7
ll1.S1.TT1811  549
ll1.S1.TT1812  644.4
ll1.S1.TT1813  681.2
ll1.S1.TT1814  654.1
ll1.S1.TT1815  557.9
ll1.S1.TT1816  407.3
ll1.S1.TT1817  215.5
ll1.S1.TT1818  9
ll1.S1.TT1832  89.9
ll1.S1.TT1833  611.1
ll1.S1.TT1834  1068.9
ll1.S1.TT1835  1375.9
ll1.S1.TT1836  1528.1
ll1.S1.TT1837  1499.9
ll1.S1.TT1838  1130.5
ll1.S1.TT1839  830
ll1.S1.TT1840  537.1
ll1.S1.TT1841  219.4
ll1.S1.TT1842  10.1
ll1.S1.TT1856  31.1
ll1.S1.TT1857  433
ll1.S1.TT1858  774.7
ll1.S1.TT1859  1002
ll1.S1.TT1860  1151.3
ll1.S1.TT1861  1183.2
ll1.S1.TT1862  1138.3
ll1.S1.TT1863  1149.8
ll1.S1.TT1864  996.9
ll1.S1.TT1865  597.6
ll1.S1.TT1866  112.1
ll1.S1.TT1880  3.6
ll1.S1.TT1881  215.7
ll1.S1.TT1882  377.9
ll1.S1.TT1883  553.4
ll1.S1.TT1884  654.8
ll1.S1.TT1885  694.7
ll1.S1.TT1886  670.5
ll1.S1.TT1887  574.2
ll1.S1.TT1888  420.2
ll1.S1.TT1889  224.1
ll1.S1.TT1890  49.2
ll1.S1.TT1904  47.8
ll1.S1.TT1905  454.6
ll1.S1.TT1906  801.2
ll1.S1.TT1907  1049.4
ll1.S1.TT1908  1174.7
ll1.S1.TT1909  1209.7
ll1.S1.TT1910  1151.8
ll1.S1.TT1911  837.7
ll1.S1.TT1912  544.9
ll1.S1.TT1913  227.7
ll1.S1.TT1914  14.2
ll1.S1.TT1928  63.8
ll1.S1.TT1929  453.1
ll1.S1.TT1930  791.5
ll1.S1.TT1931  1031
ll1.S1.TT1932  1191.5
ll1.S1.TT1933  1228.8
ll1.S1.TT1934  1151.1
ll1.S1.TT1935  1015.9
ll1.S1.TT1936  784.1
ll1.S1.TT1937  443.4
ll1.S1.TT1938  106.1
ll1.S1.TT1952  181.1
ll1.S1.TT1953  646.9
ll1.S1.TT1954  1071.5
ll1.S1.TT1955  1338.2
ll1.S1.TT1956  1486.2
ll1.S1.TT1957  1533.8
ll1.S1.TT1958  1473.2
ll1.S1.TT1959  1316.7
ll1.S1.TT1960  1036.1
ll1.S1.TT1961  604.9
ll1.S1.TT1962  173
ll1.S1.TT1976  202.9
ll1.S1.TT1977  593.2
ll1.S1.TT1978  904.1
ll1.S1.TT1979  1025.5
ll1.S1.TT1980  1193
ll1.S1.TT1981  1234.1
ll1.S1.TT1982  1181.3
ll1.S1.TT1983  1024
ll1.S1.TT1984  791.3
ll1.S1.TT1985  449
ll1.S1.TT1986  61.3
ll1.S1.TT2000  205.6
ll1.S1.TT2001  642.6
ll1.S1.TT2002  1042.5
ll1.S1.TT2003  1288.1
ll1.S1.TT2004  1440.8
ll1.S1.TT2005  1506.6
ll1.S1.TT2006  1466.8
ll1.S1.TT2007  1309
ll1.S1.TT2008  1042.8
ll1.S1.TT2009  612.3
ll1.S1.TT2010  185.9
ll1.S1.TT2024  205.9
ll1.S1.TT2025  655.9
ll1.S1.TT2026  1068
ll1.S1.TT2027  1313.9
ll1.S1.TT2028  1460.8
ll1.S1.TT2029  1422.2
ll1.S1.TT2030  1123.7
ll1.S1.TT2031  1071
ll1.S1.TT2032  876.5
ll1.S1.TT2033  545.8
ll1.S1.TT2034  110.3
ll1.S1.TT2048  197
ll1.S1.TT2049  613.9
ll1.S1.TT2050  1015.2
ll1.S1.TT2051  1278
ll1.S1.TT2052  1428
ll1.S1.TT2053  1466
ll1.S1.TT2054  1394.7
ll1.S1.TT2055  1217.7
ll1.S1.TT2056  878.9
ll1.S1.TT2057  435.1
ll1.S1.TT2058  74.1
ll1.S1.TT2072  136.5
ll1.S1.TT2073  492.9
ll1.S1.TT2074  795
ll1.S1.TT2075  989.6
ll1.S1.TT2076  1151
ll1.S1.TT2077  1159.7
ll1.S1.TT2078  1113.1
ll1.S1.TT2079  987
ll1.S1.TT2080  765.8
ll1.S1.TT2081  440.9
ll1.S1.TT2082  146.4
ll1.S1.TT2096  15.8
ll1.S1.TT2097  345.4
ll1.S1.TT2098  696.6
ll1.S1.TT2099  1028.4
ll1.S1.TT2100  1168.4
ll1.S1.TT2101  1204.6
ll1.S1.TT2102  1157.2
ll1.S1.TT2103  870.5
ll1.S1.TT2104  565
ll1.S1.TT2105  235.8
ll1.S1.TT2106  160
ll1.S1.TT2120  153.3
ll1.S1.TT2121  539.9
ll1.S1.TT2122  928.9
ll1.S1.TT2123  1198.3
ll1.S1.TT2124  1338.6
ll1.S1.TT2125  1350
ll1.S1.TT2126  1280.3
ll1.S1.TT2127  1228
ll1.S1.TT2128  1003.6
ll1.S1.TT2129  606.8
ll1.S1.TT2130  193.2
ll1.S1.TT2144  235.5
ll1.S1.TT2145  665
ll1.S1.TT2146  1050.3
ll1.S1.TT2147  1285
ll1.S1.TT2148  1429.6
ll1.S1.TT2149  1486
ll1.S1.TT2150  1434
ll1.S1.TT2151  1287.9
ll1.S1.TT2152  1011.1
ll1.S1.TT2153  559
ll1.S1.TT2154  193.8
ll1.S1.TT2168  243.4
ll1.S1.TT2169  692.5
ll1.S1.TT2170  1113.7
ll1.S1.TT2171  1418.2
ll1.S1.TT2172  1577
ll1.S1.TT2173  1592.8
ll1.S1.TT2174  1503.2
ll1.S1.TT2175  1332.1
ll1.S1.TT2176  1052.9
ll1.S1.TT2177  609.3
ll1.S1.TT2178  181.7
ll1.S1.TT2192  222
ll1.S1.TT2193  634.9
ll1.S1.TT2194  1038.1
ll1.S1.TT2195  1291.8
ll1.S1.TT2196  1471.6
ll1.S1.TT2197  1541.8
ll1.S1.TT2198  1495.5
ll1.S1.TT2199  1275.4
ll1.S1.TT2200  891.1
ll1.S1.TT2201  449.7
ll1.S1.TT2202  86.2
ll1.S1.TT2216  250.7
ll1.S1.TT2217  684.9
ll1.S1.TT2218  1092.2
ll1.S1.TT2219  1385.8
ll1.S1.TT2220  1534.7
ll1.S1.TT2221  1574.8
